,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1530,"First Canadian Place, Underground city",43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
1531,"First Canadian Place, Underground city",43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1532,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1533,Church and Wellesley,43.6658599,-79.38315990000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
1534,Church and Wellesley,43.6658599,-79.38315990000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
1535,Church and Wellesley,43.6658599,-79.38315990000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
1536,Church and Wellesley,43.6658599,-79.38315990000001,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
1537,Church and Wellesley,43.6658599,-79.38315990000001,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
1538,Church and Wellesley,43.6658599,-79.38315990000001,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
1539,Church and Wellesley,43.6658599,-79.38315990000001,Como En Casa,43.66516,-79.384796,Mexican Restaurant
1540,Church and Wellesley,43.6658599,-79.38315990000001,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
1541,Church and Wellesley,43.6658599,-79.38315990000001,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
1542,Church and Wellesley,43.6658599,-79.38315990000001,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
1543,Church and Wellesley,43.6658599,-79.38315990000001,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
1544,Church and Wellesley,43.6658599,-79.38315990000001,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
1545,Church and Wellesley,43.6658599,-79.38315990000001,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
1546,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.66498,-79.38051,Coffee Shop
1547,Church and Wellesley,43.6658599,-79.38315990000001,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
1548,Church and Wellesley,43.6658599,-79.38315990000001,T-Swirl Crepe,43.663452,-79.384125,Creperie
1549,Church and Wellesley,43.6658599,-79.38315990000001,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts School
1550,Church and Wellesley,43.6658599,-79.38315990000001,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
1551,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
1552,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
1553,Church and Wellesley,43.6658599,-79.38315990000001,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
1554,Church and Wellesley,43.6658599,-79.38315990000001,Riddle Room,43.665881092438454,-79.38493615023397,Escape Room
1555,Church and Wellesley,43.6658599,-79.38315990000001,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
1556,Church and Wellesley,43.6658599,-79.38315990000001,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
1557,Church and Wellesley,43.6658599,-79.38315990000001,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
1558,Church and Wellesley,43.6658599,-79.38315990000001,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
1559,Church and Wellesley,43.6658599,-79.38315990000001,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
1560,Church and Wellesley,43.6658599,-79.38315990000001,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
1561,Church and Wellesley,43.6658599,-79.38315990000001,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
1562,Church and Wellesley,43.6658599,-79.38315990000001,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
1563,Church and Wellesley,43.6658599,-79.38315990000001,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
1564,Church and Wellesley,43.6658599,-79.38315990000001,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
1565,Church and Wellesley,43.6658599,-79.38315990000001,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
1566,Church and Wellesley,43.6658599,-79.38315990000001,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
1567,Church and Wellesley,43.6658599,-79.38315990000001,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
1568,Church and Wellesley,43.6658599,-79.38315990000001,Wish,43.66875926600152,-79.38569365317709,Restaurant
1569,Church and Wellesley,43.6658599,-79.38315990000001,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
1570,Church and Wellesley,43.6658599,-79.38315990000001,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
1571,Church and Wellesley,43.6658599,-79.38315990000001,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
1572,Church and Wellesley,43.6658599,-79.38315990000001,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
1573,Church and Wellesley,43.6658599,-79.38315990000001,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
1574,Church and Wellesley,43.6658599,-79.38315990000001,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
1575,Church and Wellesley,43.6658599,-79.38315990000001,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
1576,Church and Wellesley,43.6658599,-79.38315990000001,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
1577,Church and Wellesley,43.6658599,-79.38315990000001,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
1578,Church and Wellesley,43.6658599,-79.38315990000001,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
1579,Church and Wellesley,43.6658599,-79.38315990000001,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
1580,Church and Wellesley,43.6658599,-79.38315990000001,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
1581,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
1582,Church and Wellesley,43.6658599,-79.38315990000001,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
1583,Church and Wellesley,43.6658599,-79.38315990000001,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
1584,Church and Wellesley,43.6658599,-79.38315990000001,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
1585,Church and Wellesley,43.6658599,-79.38315990000001,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
1586,Church and Wellesley,43.6658599,-79.38315990000001,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
1587,Church and Wellesley,43.6658599,-79.38315990000001,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
1588,Church and Wellesley,43.6658599,-79.38315990000001,Crown Princess Fine Dining 伯爵名宴,43.66645492941117,-79.38769789187712,Chinese Restaurant
1589,Church and Wellesley,43.6658599,-79.38315990000001,7 West Cafe,43.66866503275271,-79.38682953936424,Café
1590,Church and Wellesley,43.6658599,-79.38315990000001,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
1591,Church and Wellesley,43.6658599,-79.38315990000001,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
1592,Church and Wellesley,43.6658599,-79.38315990000001,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
1593,Church and Wellesley,43.6658599,-79.38315990000001,Rolltation,43.669388,-79.386566,Sushi Restaurant
1594,Church and Wellesley,43.6658599,-79.38315990000001,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
1595,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.668071,-79.388367,Coffee Shop
1596,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
1597,Church and Wellesley,43.6658599,-79.38315990000001,Flash,43.66431873076484,-79.38019013536531,Strip Club
1598,Church and Wellesley,43.6658599,-79.38315990000001,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
1599,Church and Wellesley,43.6658599,-79.38315990000001,Joe Fresh,43.661956,-79.38016,Clothing Store
1600,Church and Wellesley,43.6658599,-79.38315990000001,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
1601,Church and Wellesley,43.6658599,-79.38315990000001,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
1602,Church and Wellesley,43.6658599,-79.38315990000001,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
1603,Church and Wellesley,43.6658599,-79.38315990000001,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
1604,Church and Wellesley,43.6658599,-79.38315990000001,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
1605,Church and Wellesley,43.6658599,-79.38315990000001,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
1606,Church and Wellesley,43.6658599,-79.38315990000001,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
1607,Church and Wellesley,43.6658599,-79.38315990000001,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
1608,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
1609,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
1610,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
1611,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
1612,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
1613,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
1614,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Green Wood,43.66472825054798,-79.32411719351869,Restaurant
1615,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
1616,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,East End Garden Centre & Hardware,43.664564,-79.324471,Garden Center
1617,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Amin Car Repair Garage,43.66354387979742,-79.32013017528811,Auto Workshop
1618,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Ashbridge Estate,43.66469084363967,-79.32180485658496,Garden
1619,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,TTC Russell Division,43.66490791114473,-79.32255956772657,Light Rail Station
1620,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Jonathan Ashbridge Park,43.664702,-79.319898,Park
1621,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Olliffe On Queen,43.66450274251704,-79.32476831546632,Butcher
1622,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,ONE Academy,43.66225256325049,-79.32691097259521,Gym / Fitness Center
